scope,file,pid,rule,severity,value,expected,detail
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,extra_field,WARN,qualitative_method,pid; error_in_raw_text; subfield; is_empirical_quant_paper; general_goal_of_analysis; single_country_study; single_region; countries_of_focus; paper_uses_survey_data; uses_original_dataset; seeks_determinants; main_causal_research_design; other_research_design; instrumental_variable_instrument; placebo_test; independent_variables; dependent_variables; main_variable_relationship; makes_explicit_causal_claim; makes_implicit_causal_claim; strong_non_causal_causal_qualification; sample_size; sample_size_quote; claims_any_statistically_significant_results; references_power_analysis; clearly_defined_explanatory_variable; clear_causal_quantity_of_interest; specifies_estimate_equations; discusses_threats_to_causality; statement_of_identification_assumptions_quote; statement_of_identification_assumptions; effort_to_explore_mechanisms; mentions_pre_registered_design_and_analysis_plan; evidence_type; method_status; brief_justification,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,general_goal_of_analysis_invalid,ERROR,"Explore the gap between perception and reality regarding the Russian Revolution's role in the international system, using Kissinger's framework [character]",Describe; Predict; Explain,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-64452008000300004.json,S0102-64452008000300004,method_status_invalid,ERROR,qualitative_only [character],explicit; essayistic,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,extra_field,WARN,qualitative_method,pid; error_in_raw_text; subfield; is_empirical_quant_paper; general_goal_of_analysis; single_country_study; single_region; countries_of_focus; paper_uses_survey_data; uses_original_dataset; seeks_determinants; main_causal_research_design; other_research_design; instrumental_variable_instrument; placebo_test; independent_variables; dependent_variables; main_variable_relationship; makes_explicit_causal_claim; makes_implicit_causal_claim; strong_non_causal_causal_qualification; sample_size; sample_size_quote; claims_any_statistically_significant_results; references_power_analysis; clearly_defined_explanatory_variable; clear_causal_quantity_of_interest; specifies_estimate_equations; discusses_threats_to_causality; statement_of_identification_assumptions_quote; statement_of_identification_assumptions; effort_to_explore_mechanisms; mentions_pre_registered_design_and_analysis_plan; evidence_type; method_status; brief_justification,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,general_goal_of_analysis_invalid,ERROR,literature review [character],Describe; Predict; Explain,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,evidence_type_invalid,ERROR,theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-64452009000100003.json,S0102-64452009000100003,method_status_invalid,ERROR,qualitative [character],explicit; essayistic,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,extra_field,WARN,qualitative_method,pid; error_in_raw_text; subfield; is_empirical_quant_paper; general_goal_of_analysis; single_country_study; single_region; countries_of_focus; paper_uses_survey_data; uses_original_dataset; seeks_determinants; main_causal_research_design; other_research_design; instrumental_variable_instrument; placebo_test; independent_variables; dependent_variables; main_variable_relationship; makes_explicit_causal_claim; makes_implicit_causal_claim; strong_non_causal_causal_qualification; sample_size; sample_size_quote; claims_any_statistically_significant_results; references_power_analysis; clearly_defined_explanatory_variable; clear_causal_quantity_of_interest; specifies_estimate_equations; discusses_threats_to_causality; statement_of_identification_assumptions_quote; statement_of_identification_assumptions; effort_to_explore_mechanisms; mentions_pre_registered_design_and_analysis_plan; evidence_type; method_status; brief_justification,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,general_goal_of_analysis_invalid,ERROR,descriptive [character],Describe; Predict; Explain,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,single_region_invalid,ERROR,TRUE [logical],single_region; multiple_region,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-64452010000100004.json,S0102-64452010000100004,method_status_invalid,ERROR,qualitative [character],explicit; essayistic,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,general_goal_of_analysis_invalid,ERROR,"Analyze the international normative impact of the Bhopal chemical accident using a constructivist IR framework, examining the local/global relationship in international environm... [character]",Describe; Predict; Explain,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,effort_to_explore_mechanisms_invalid,ERROR,TRUE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292006000100007.json,S0102-85292006000100007,method_status_invalid,ERROR,qualitative_only [character],explicit; essayistic,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,general_goal_of_analysis_invalid,ERROR,Theoretical/conceptual explanation of the BRICS grouping using Critical Geography and Critical Geopolitics literature [character],Describe; Predict; Explain,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,evidence_type_invalid,ERROR,theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292013000200009.json,S0102-85292013000200009,method_status_invalid,ERROR,non_empirical [character],explicit; essayistic,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,general_goal_of_analysis_invalid,ERROR,"Propose universal criteria to measure the level of institutionalization of regional integration blocs and apply them comparatively to CAN, MERCOSUR, UNASUR, and EU [character]",Describe; Predict; Explain,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,single_region_invalid,ERROR,FALSE [logical],single_region; multiple_region,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292014000100008.json,S0102-85292014000100008,method_status_invalid,ERROR,non-empirical-quantitative [character],explicit; essayistic,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,general_goal_of_analysis_invalid,ERROR,"Explain why Brazilian industrialists and trade unions did not form a joint coalition during FTAA negotiations despite shared interests, arguing that trade liberalization altered... [character]",Describe; Predict; Explain,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,single_country_study_invalid,ERROR,TRUE [logical],single_country; multiple_countries,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,single_region_invalid,ERROR,TRUE [logical],single_region; multiple_region,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,effort_to_explore_mechanisms_invalid,ERROR,TRUE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,evidence_type_invalid,ERROR,Qualitative [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292016000100313.json,S0102-85292016000100313,method_status_invalid,ERROR,Qualitative/Theoretical [character],explicit; essayistic,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,general_goal_of_analysis_invalid,ERROR,"Examines how security policies have been disseminated, discussed, and transferred through the Mercocities network, a city network in South America, using the concept of paradipl... [character]",Describe; Predict; Explain,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,single_region_invalid,ERROR,TRUE [logical],single_region; multiple_region,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,evidence_type_invalid,ERROR,Qualitative [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292017000300569.json,S0102-85292017000300569,method_status_invalid,ERROR,Non-quantitative [character],explicit; essayistic,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,general_goal_of_analysis_invalid,ERROR,Theoretical exploration of Derrida's concept of spectrality and its implications for understanding the international/inter-state-eal [character],Describe; Predict; Explain,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,evidence_type_invalid,ERROR,theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292019000300663.json,S0102-85292019000300663,method_status_invalid,ERROR,not_applicable [character],explicit; essayistic,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,general_goal_of_analysis_invalid,ERROR,"To problematize the claim that the US neglected South America after 9/11 by analyzing US regional security policy including military/economic assistance, arms transfers, and SOU... [character]",Describe; Predict; Explain,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,single_region_invalid,ERROR,South America [character],single_region; multiple_region,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,effort_to_explore_mechanisms_invalid,ERROR,TRUE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292021000100121.json,S0102-85292021000100121,method_status_invalid,ERROR,qualitative_only [character],explicit; essayistic,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,general_goal_of_analysis_invalid,ERROR,Critical theoretical debate on the legacy of Aníbal Quijano's concept of Coloniality of Power twenty years after its publication [character],Describe; Predict; Explain,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,single_region_invalid,ERROR,Latin America [character],single_region; multiple_region,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,evidence_type_invalid,ERROR,theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292021000100199.json,S0102-85292021000100199,method_status_invalid,ERROR,not_applicable [character],explicit; essayistic,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,general_goal_of_analysis_invalid,ERROR,"Theoretical rethinking of International Relations from a Neo-Gramscian Critical Theory perspective, analyzing US hegemony and consensus building in Latin America through the Atl... [character]",Describe; Predict; Explain,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,single_region_invalid,ERROR,Latin America [character],single_region; multiple_region,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,evidence_type_invalid,ERROR,qualitative/theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292023000100200.json,S0102-85292023000100200,method_status_invalid,ERROR,not_applicable [character],explicit; essayistic,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,general_goal_of_analysis_invalid,ERROR,"Introduce a special issue exploring interpretivist approaches to Foreign Policy Analysis and Diplomatic Studies, arguing FPA is not tied to one methodological tradition [character]",Describe; Predict; Explain,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,evidence_type_invalid,ERROR,theoretical [character],quantitative; qualitative; mixed; theoretical-normative,
classification_json,S0102-85292023000200904.json,S0102-85292023000200904,method_status_invalid,ERROR,not_applicable [character],explicit; essayistic,
classification_json,S1519-60892014000200285.json,S1519-60892014000200285,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S1519-60892014000200285.json,S1519-60892014000200285,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S1519-60892014000200285.json,S1519-60892014000200285,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S1519-60892014000200285.json,S1519-60892014000200285,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S1519-60892014000200285.json,S1519-60892014000200285,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S1519-60892014000200341.json,S1519-60892014000200341,uses_original_dataset_invalid,ERROR,Qualitative fieldwork data (narratives from elderly participants in an extension project) [character],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,general_goal_of_analysis_invalid,ERROR,"Discuss the effects of globalization on religion, focusing on detraditionalization, religious pluralization, and identity autonomy, through the analysis of two illustrative cases [character]",Describe; Predict; Explain,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S1519-60892014000300419.json,S1519-60892014000300419,effort_to_explore_mechanisms_invalid,ERROR,FALSE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,error_in_raw_text_invalid,ERROR,FALSE [logical],No Error; Missing/Corrupt; Title/Text Mismatch,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,general_goal_of_analysis_invalid,ERROR,"Examines transnational Shia religious networks and the limits of Iran's political influence in Iraq, arguing that nationalism and statism undermine transnational religious colle... [character]",Describe; Predict; Explain,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,single_country_study_invalid,ERROR,FALSE [logical],single_country; multiple_countries,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,single_region_invalid,ERROR,Middle East [character],single_region; multiple_region,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,countries_of_focus_invalid_string,ERROR,<LIST> [list],string/null,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,paper_uses_survey_data_invalid,ERROR,FALSE [logical],no_survey_data; runs_original_survey; uses_public_available_survey,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,uses_original_dataset_invalid,ERROR,FALSE [logical],original_survey; field_experiment; field_study; structure_systematize; procure_original_data; other_original_data; not_original,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,clear_causal_quantity_of_interest_invalid,ERROR,FALSE [logical],ATE; ATT; ATC; LATE; CATE; ITT; FALSE,
classification_json,S1519-60892014000300452.json,S1519-60892014000300452,effort_to_explore_mechanisms_invalid,ERROR,TRUE [logical],No Mention of Mechanisms/Channels; Mechanisms/Channels Mentioned But Not Explored; Mechanisms/Channels Mentioned With Substantial Exploration,
